id,Number,sentiment,text
430,3514,0,"Unable to use cat on torch.LongTensor. Hello again,

I'm trying to concatenate two tensor together using  applied on a Tensor that I have created from a Numpy array. Here is the example:



Instead if you try with this it works:


What's wrong?

Cheers,
Alessandro. [""\r\nIn [1]: import torch\r\n\r\nIn [2]: import numpy as np\r\n\r\nIn [3]: x = torch.LongTensor(np.random.randint(1, 20, (1, 1, 4)))\r\n\r\nIn [4]: torch.cat((x, torch.zeros(x.size())))\r\n---------------------------------------------------------------------------\r\nTypeError                                 Traceback (most recent call last)\r\n<ipython-input-4-4ddca689077c> in <module>()\r\n----> 1 torch.cat((x, torch.zeros(x.size())))\r\n\r\nTypeError: cat received an invalid combination of arguments - got (tuple), but expected one of:\r\n * (sequence[torch.LongTensor] seq)\r\n      didn't match because some of the arguments have invalid types: (tuple)\r\n * (sequence[torch.LongTensor] seq, int dim)\r\n"", '\r\nIn [5]: a = torch.randn(1,1,4)\r\n\r\nIn [6]: a\r\nOut[6]:\r\n\r\n(0 ,.,.) =\r\n -1.1397  0.0766  1.3821 -0.4036\r\n[torch.FloatTensor of size 1x1x4]\r\n\r\nIn [7]: torch.cat((a, torch.zeros(a.size())))\r\nOut[7]:\r\n\r\n(0 ,.,.) =\r\n -1.1397  0.0766  1.3821 -0.4036\r\n\r\n(1 ,.,.) =\r\n  0.0000  0.0000  0.0000  0.0000\r\n[torch.FloatTensor of size 2x1x4]\r\n']"
329,26714,0,"spectral_norm used in RNN causes ""parameter types mismatch"" in GPU. ## Issue description
spectral_norm used in  is okay. But when it's used in ,there will be a 
model = network().cuda()
## Environment
 - PyTorch Version (e.g., 1.0): 1.1.0
 - Python version: 3.6.8
 - CUDA/cuDNN version:  cuda9.0


. ['\r\n\r\n\r\n<!-- A clear and concise description of what the bug is. -->\r\n\r\n## Code\r\n<!-- If you have a code sample, error messages, stack traces, please provide it here as well -->\r\n']"
693,219,0,"Conv2dTranspose needs cudnn integration. Right now, only Conv2d is wrapped to be so.. []"
413,5712,0,"Multiple versions of Dockerfiles fail to build. PyTorch GitHub Issues Guidelines
--------------------------------

- OS: Mac
- PyTorch version: master, v0.3.1, v0.3.0, v0.2.0, v0.1.12
- How you installed PyTorch (conda, pip, source):
- Python version: N/A
- CUDA/cuDNN version: N/A
- GPU models and configuration: N/A
- GCC version (if compiling from source): N/A

Version 0.3.1 below:

This produces this:

UPDATE:
Same goes for v0.3.0

UPDATE:
Running  fails with below

UPDATE:
Running 0.1.12 gives this, similar to latest versions but different package:

UPDATE:
Running  gives this:
. ['\r\ndocker build --build-arg HTTP_PROXY=XXXX --build-arg HTTPS_PROXY=XXXX --build-arg http_proxy=XXXX --build-arg https_proxy=XXXX -t test:XXXXX https://github.com/pytorch/pytorch.git#v0.3.1\r\n', ""\r\nWARNING: The following packages cannot be authenticated!\r\n  libnccl2 libnccl-dev\r\nE: There were unauthenticated packages and -y was used without --allow-unauthenticated\r\nThe command '/bin/sh -c apt-get update && apt-get install -y --no-install-recommends          build-essential          cmake          git          curl          vim          ca-certificates          libnccl2=2.0.5-2+cuda8.0          libnccl-dev=2.0.5-2+cuda8.0          libjpeg-dev          libpng-dev &&     rm -rf /var/lib/apt/lists/*' returned a non-zero code: 100\r\n"", '\r\n CMakeFiles/THC.dir/build.make:217: recipe for target \'CMakeFiles/THC.dir/THC_generated_THCTensorMode.cu.o\' failed\r\n    make[2]: *** [CMakeFiles/THC.dir/THC_generated_THCTensorMode.cu.o] Error 1\r\n    make[2]: *** Waiting for unfinished jobs....\r\n    CMakeFiles/Makefile2:67: recipe for target \'CMakeFiles/THC.dir/all\' failed\r\n    make[1]: *** [CMakeFiles/THC.dir/all] Error 2\r\n    Makefile:127: recipe for target \'all\' failed\r\n    make: *** [all] Error 2\r\n    Running setup.py install for torch: finished with status \'error\'\r\nCleaning up...\r\n  Removing source in /tmp/pip-nvl2npin-build\r\nCommand ""/opt/conda/envs/pytorch-py35/bin/python -u -c ""import setuptools, tokenize;__file__=\'/tmp/pip-nvl2npin-build/setup.py\';f=getattr(tokenize, \'open\', open)(__file__);code=f.read().replace(\'\\r\\n\', \'\\n\');f.close();exec(compile(code, __file__, \'exec\'))"" install --record /tmp/pip-k2bx1enk-record/install-record.txt --single-version-externally-managed --compile"" failed with error code 1 in /tmp/pip-nvl2npin-build/\r\nException information:\r\nTraceback (most recent call last):\r\n  File ""/opt/conda/envs/pytorch-py35/lib/python3.5/site-packages/pip/basecommand.py"", line 215, in main\r\n    status = self.run(options, args)\r\n  File ""/opt/conda/envs/pytorch-py35/lib/python3.5/site-packages/pip/commands/install.py"", line 342, in run\r\n    prefix=options.prefix_path,\r\n  File ""/opt/conda/envs/pytorch-py35/lib/python3.5/site-packages/pip/req/req_set.py"", line 784, in install\r\n    **kwargs\r\n  File ""/opt/conda/envs/pytorch-py35/lib/python3.5/site-packages/pip/req/req_install.py"", line 878, in install\r\n    spinner=spinner,\r\n  File ""/opt/conda/envs/pytorch-py35/lib/python3.5/site-packages/pip/utils/__init__.py"", line 707, in call_subprocess\r\n    % (command_desc, proc.returncode, cwd))\r\npip.exceptions.InstallationError: Command ""/opt/conda/envs/pytorch-py35/bin/python -u -c ""import setuptools, tokenize;__file__=\'/tmp/pip-nvl2npin-build/setup.py\';f=getattr(tokenize, \'open\', open)(__file__);code=f.read().replace(\'\\r\\n\', \'\\n\');f.close();exec(compile(code, __file__, \'exec\'))"" install --record /tmp/pip-k2bx1enk-record/install-record.txt --single-version-externally-managed --compile"" failed with error code 1 in /tmp/pip-nvl2npin-build/\r\nLooking up ""https://pypi.python.org/pypi/pip/json"" in the cache\r\nNo cache entry available\r\nStarting new HTTPS connection (1): pypi.python.org\r\n""GET /pypi/pip/json HTTP/1.1"" 200 72983\r\nUpdating cache with response from ""https://pypi.python.org/pypi/pip/json""\r\nCaching b/c date exists and max-age > 0\r\nThe command \'/bin/sh -c TORCH_CUDA_ARCH_LIST=""3.5 5.2 6.0 6.1+PTX"" TORCH_NVCC_FLAGS=""-Xfatbin -compress-all""     CMAKE_PREFIX_PATH=""$(dirname $(which conda))/../""     pip install -v .\' returned a non-zero code: 1\r\n', ""\r\nWARNING: The following packages cannot be authenticated!\r\n  libcudnn6 libcudnn6-dev\r\nE: There were unauthenticated packages and -y was used without --allow-unauthenticated\r\nThe command '/bin/sh -c apt-get update && apt-get install -y --no-install-recommends          build-essential          cmake          git          curl          ca-certificates          libjpeg-dev          libpng-dev          libcudnn6=$CUDNN_VERSION-1+cuda8.0          libcudnn6-dev=$CUDNN_VERSION-1+cuda8.0 &&      rm -rf /var/lib/apt/lists/*' returned a non-zero code: 100\r\n"", '\r\n[ 19%] Building NVCC (Device) object src/ATen/CMakeFiles/ATen.dir/__/THC/ATen_generated_THCTensorMode.cu.o\r\n    Killed\r\n    CMake Error at ATen_generated_THCTensorIndex.cu.o.cmake:267 (message):\r\n      Error generating file\r\n      /tmp/pip-fbuuiu10-build/torch/lib/build/aten/src/ATen/CMakeFiles/ATen.dir/__/THC/./ATen_generated_THCTensorIndex.cu.o\r\n\r\n\r\n    src/ATen/CMakeFiles/ATen.dir/build.make:154: recipe for target \'src/ATen/CMakeFiles/ATen.dir/__/THC/ATen_generated_THCTensorIndex.cu.o\' failed\r\n    make[2]: *** [src/ATen/CMakeFiles/ATen.dir/__/THC/ATen_generated_THCTensorIndex.cu.o] Error 1\r\n    make[2]: *** Waiting for unfinished jobs....\r\n    CMakeFiles/Makefile2:233: recipe for target \'src/ATen/CMakeFiles/ATen.dir/all\' failed\r\n    make[1]: *** [src/ATen/CMakeFiles/ATen.dir/all] Error 2\r\n    Makefile:127: recipe for target \'all\' failed\r\n    make: *** [all] Error 2\r\n    Running setup.py install for torch: finished with status \'error\'\r\nCleaning up...\r\n  Removing source in /tmp/pip-fbuuiu10-build\r\nCommand ""/opt/conda/bin/python -u -c ""import setuptools, tokenize;__file__=\'/tmp/pip-fbuuiu10-build/setup.py\';f=getattr(tokenize, \'open\', open)(__file__);code=f.read().replace(\'\\r\\n\', \'\\n\');f.close();exec(compile(code, __file__, \'exec\'))"" install --record /tmp/pip-giq0q4m5-record/install-record.txt --single-version-externally-managed --compile"" failed with error code 1 in /tmp/pip-fbuuiu10-build/\r\nException information:\r\nTraceback (most recent call last):\r\n  File ""/opt/conda/lib/python3.6/site-packages/pip/basecommand.py"", line 215, in main\r\n    status = self.run(options, args)\r\n  File ""/opt/conda/lib/python3.6/site-packages/pip/commands/install.py"", line 342, in run\r\n    prefix=options.prefix_path,\r\n  File ""/opt/conda/lib/python3.6/site-packages/pip/req/req_set.py"", line 784, in install\r\n    **kwargs\r\n  File ""/opt/conda/lib/python3.6/site-packages/pip/req/req_install.py"", line 878, in install\r\n    spinner=spinner,\r\n  File ""/opt/conda/lib/python3.6/site-packages/pip/utils/__init__.py"", line 707, in call_subprocess\r\n    % (command_desc, proc.returncode, cwd))\r\npip.exceptions.InstallationError: Command ""/opt/conda/bin/python -u -c ""import setuptools, tokenize;__file__=\'/tmp/pip-fbuuiu10-build/setup.py\';f=getattr(tokenize, \'open\', open)(__file__);code=f.read().replace(\'\\r\\n\', \'\\n\');f.close();exec(compile(code, __file__, \'exec\'))"" install --record /tmp/pip-giq0q4m5-record/install-record.txt --single-version-externally-managed --compile"" failed with error code 1 in /tmp/pip-fbuuiu10-build/\r\nLooking up ""https://pypi.python.org/pypi/pip/json"" in the cache\r\nNo cache entry available\r\nStarting new HTTPS connection (1): pypi.python.org\r\n""GET /pypi/pip/json HTTP/1.1"" 200 72983\r\nUpdating cache with response from ""https://pypi.python.org/pypi/pip/json""\r\nCaching b/c date exists and max-age > 0\r\nThe command \'/bin/sh -c TORCH_CUDA_ARCH_LIST=""3.5 5.2 6.0 6.1 7.0+PTX"" TORCH_NVCC_FLAGS=""-Xfatbin -compress-all""     CMAKE_PREFIX_PATH=""$(dirname $(which conda))/../""     pip install -v .\' returned a non-zero code: 1\r\n']"
274,2129,0,"[Feature request] truncated normal initializer(sampler). There has been a recent discussion on the discuss about truncated normal initializer [link](https://discuss.pytorch.org/t/implementing-truncated-normal-initializer/4778/15).
I have implemented one on my own, but the code is basically paraphrasing the tensorflow code, which I feel like may cause problem. If you feel good to add this, I can submit a PR once you tell me if it's ok to paraphrase or what's the alternative.. []"
500,22269,0,"Add user-facing Function, so we don't have to expose torch.jit._C.Function. Add user-facing Function, so we don't have to expose torch.jit._C.Function

More details:
https://github.com/pytorch/pytorch/pull/22090#discussion_r296443544. []"
569,16574,0,"Make it possible to use mypy to typecheck code that uses PyTorch. We generated a type stub for  module in , which is good enough to get autocomplete working in PyCharm. However, the type stub is not that well tested for actually, you know, accurately reflecting the types of our functions (we have light testing, but it's not enough) and it's unlikely that it's actually good enough to actually use mypy to typecheck PyTorch-using code. It seems like this is something that people might be interested in, so I'm creating this issue to track. Please emoji if this is something that you would use.

cc @ezyang @gchanan @zou3519. []"
214,6258,0,"[feature request] use mkl_vml.h for exp, log vectorization on CPU. @cpuhrsch #6192 disables imprecise vectorized function from avx_mathfunc.h
[vml](https://software.intel.com/en-us/mkl-developer-reference-c-vm-mathematical-functions) is a vector math library from MKL, both performance and precision is promised. As long as  and  is installed in conda, vml can be used in ATen.
@MlWoo was preparing the code previously, the job got interrupted since he is in hospital lately :(
Below is the performance comparison of avx_mathfunc and vml in exp. Though the performance improvement is not so much, the precision is guaranteed.
if this looks ok to you, we will continue the job, after @MlWoo finish his therapy anyway.
. ['\r\navx_mathfunc.h\r\nexp:            size: 10^2      elapsed avg: 0.00018437 variance: 0.00002326    type: torch.FloatTensor\r\nexp:            size: 10^3      elapsed avg: 0.00051801 variance: 0.00012947    type: torch.FloatTensor\r\nexp:            size: 10^4      elapsed avg: 0.00399129 variance: 0.00030216    type: torch.FloatTensor\r\nexp:            size: 10^5      elapsed avg: 0.05558920 variance: 0.00430511    type: torch.FloatTensor\r\n\r\nvml\r\nexp:            size: 10^2      elapsed avg: 0.00004063 variance: 0.00001652    type: torch.FloatTensor\r\nexp:            size: 10^3      elapsed avg: 0.00048499 variance: 0.00003081    type: torch.FloatTensor\r\nexp:            size: 10^4      elapsed avg: 0.00325508 variance: 0.00007704    type: torch.FloatTensor\r\nexp:            size: 10^5      elapsed avg: 0.04254997 variance: 0.00301427    type: torch.FloatTensor\r\n\r\n']"
653,16990,0,"Unsafe .data in fbgemm integration. https://github.com/pytorch/pytorch/blob/4292d13240e23a4a343b4ccb153214ab11c8d255/aten/src/ATen/native/QuantizedLinear.cpp#L39-L40

Here, e.g., if  isn't contiguous, the temporary tensor  can be freed and making the pointers invalid.

cc @jamesr66a . []"
504,17335,0,.circleci/regenerate.sh doesn't work when run from root directory. ['\r\n(/Users/ezyang/Dev/pytorch-tmp-env) macbook-pro-116:pytorch-tmp ezyang$ .circleci/regenerate.sh \r\n+ ./generate-config-yml.py\r\n.circleci/regenerate.sh: line 3: ./generate-config-yml.py: No such file or directory\r\n']
687,18862,0,"matmul uses too much memory in some batched cases. ## 🐛 Bug

PyTorch . The GPU times reported are on a P100.

In this case matmul uses about 12 GB of memory when it shouldn't use more than ~3 MB. (i.e. it's using 4096x more memory than necessary)

#### A


Note that this is equivalent to the following memory efficient operation:


#### B


It's also equivalent to the following which is memory efficient and faster, but may require a copy of y and the output may be batched-column-major without some extra work:

#### C


On GPU, **A** takes ~125 ms and uses 12 GB of memory, **B** takes ~22 ms, and **C** takes ~1 ms.

Originally https://discuss.pytorch.org/t/unexpected-huge-memory-cost-of-matmul/41642/4

See also https://github.com/pytorch/pytorch/issues/13222 which may be related

----

I believe the problem is the unnecessary contiguous call here:

https://github.com/pytorch/pytorch/blob/15b318de840de61e2e789c013e34d23819715090/aten/src/ATen/native/LinearAlgebra.cpp#L460-L461

Instead of using  and  it may be possible to use . That might achieve performance of **B**.

. ['python\r\nx = torch.randn(4096, 4096)\r\ny = torch.randn(192, 4096, 1)\r\nz = torch.matmul(x, y)\r\n', '\r\nx = torch.randn(4096, 4096)\r\ny = torch.randn(192, 4096, 1)\r\nz = torch.bmm(x.unsqueeze(0).expand(192, *x.shape), y)\r\n', '\r\nx = torch.randn(4096, 4096)\r\ny = torch.randn(192, 4096, 1)\r\nz = torch.matmul(y.permute(0, 2, 1), x.t()).permute(0, 2, 1)\r\n']"
142,8716,0,"[JIT] Traced and Script modules are not properly inlined into script functions. [""\r\n+    @unittest.skip('TODO: Incorrect behavior')\r\n+    def test_call_traced_mod_from_script_fn(self):\r\n+        class TracedModule(torch.nn.Module):\r\n+            def __init__(self):\r\n+                super(TracedModule, self).__init__()\r\n+                self.param = torch.nn.Parameter(torch.rand(4, 3))\r\n+\r\n+            def forward(self, x):\r\n+                return torch.mm(x, self.param)\r\n+\r\n+        tm = torch.jit.trace(torch.rand(3, 4))(TracedModule())\r\n+\r\n+        @torch.jit.script\r\n+        def script_fn(x):\r\n+            return tm(x) + 1\r\n+\r\n+        # Note: At the time of writing this produces the following graph:\r\n+        # graph(%x : Dynamic) {\r\n+        #   %1 : Dynamic = ^<python_value>()(%x)\r\n+        #   %2 : Long() = prim::Constant[value={1}]()\r\n+        #   %3 : Dynamic = aten::add[alpha={1}](%1, %2)\r\n+        #   return (%3);\r\n+        # }\r\n+        # This seems incorrect. Similarly to calling a traced module from a\r\n+        # traced function, the behavior here should likely be that we inline\r\n+        # the parameter from the traced module as a Constant node and we inline\r\n+        # the ops into the graph of the script function. TODO: fix\r\n+        self.assertExpected(str(script_fn.graph))\r\n+\r\n+    def test_call_script_mod_from_script_fn(self):\r\n+        class ScriptMod(torch.jit.ScriptModule):\r\n+            def __init__(self):\r\n+                super(ScriptMod, self).__init__()\r\n+                self.param = torch.nn.Parameter(torch.rand(4, 3))\r\n+\r\n+            @torch.jit.script_method\r\n+            def forward(self, x):\r\n+                return torch.mm(x, self.param)\r\n+\r\n+        sm = ScriptMod()\r\n+\r\n+        @torch.jit.script\r\n+        def script_fn(x):\r\n+            return sm(x) + 1\r\n+\r\n+        # Note: At the time of writing this produces the following graph:\r\n+        # graph(%x : Dynamic) {\r\n+        #   %1 : Dynamic = ^<python_value>()(%x)\r\n+        #   %2 : Long() = prim::Constant[value={1}]()\r\n+        #   %3 : Dynamic = aten::add[alpha={1}](%1, %2)\r\n+        #   return (%3);\r\n+        # }\r\n+        # This seems incorrect. Similarly to calling a script module from a\r\n+        # traced function, the behavior here should likely be that we inline\r\n+        # the parameter from the traced module as a Constant node and we inline\r\n+        # the ops into the graph of the script function. TODO: fix\r\n+        self.assertExpected(str(script_fn.graph))\r\n""]"
411,3882,0," Leaking dataloader. I’ve met a strange memory leak when I tried to implement “Improved Training of Wasserstein GANs”. I’m getting OOM in the middle of second epoch both on CPU and GPU. Memory usage seems to increase after each batch, the profiling of CPU version points on the for loop over dataloader. Here is the kinda minimal example:



From the discussion on https://discuss.pytorch.org/t/leaking-dataloader/10418 I've found out that the code runs fine on  torch 0.2.0_3, while I'm using https://github.com/pytorch/pytorch/tree/8ebf18b5b1d57ef16c24366649e720867f394a98 built from source, with CUDA 8 and cudnn7, so I supposed it should be some recently introduced bug. ['python\r\nfrom __future__ import print_function\r\n\r\nimport argparse\r\nimport os\r\nimport random\r\n\r\nimport torch\r\nimport torch.backends.cudnn as cudnn\r\nimport torch.nn.parallel\r\nimport torch.optim as optim\r\nimport torch.utils.data\r\nimport torchvision.datasets as dset\r\nimport torchvision.transforms as transforms\r\nfrom torch import autograd\r\nfrom torch import nn\r\nfrom torch.autograd import Variable\r\n\r\nparser = argparse.ArgumentParser()\r\nparser.add_argument(\'--dataroot\', required=True, help=\'path to dataset\')\r\nparser.add_argument(\'--workers\', type=int, help=\'number of data loading workers\', default=4)\r\nparser.add_argument(\'--batchSize\', type=int, default=128, help=\'input batch size\')\r\nparser.add_argument(\'--imageSize\', type=int, default=32, help=\'the height / width of the input image to network\')\r\nparser.add_argument(\'--nz\', type=int, default=128, help=\'size of the latent z vector\')\r\nparser.add_argument(\'--num_gen_filters\', type=int, default=32, help=\'# of gen filters in first conv layer\')  # 64\r\nparser.add_argument(\'--num_disc_filters\', type=int, default=32, help=\'# of discrim filters in first conv layer\')\r\nparser.add_argument(\'--niter\', type=int, default=25, help=\'number of epochs to train for\')\r\nparser.add_argument(\'--lr\', type=float, default=1e-4, help=\'learning rate, default=0.0002\')\r\nparser.add_argument(\'--beta1\', type=float, default=0.5, help=\'beta1 for adam. default=0.5\')\r\nparser.add_argument(\'--cuda\', action=\'store_true\', default=False, help=\'enables cuda\')\r\nparser.add_argument(\'--ngpu\', type=int, default=1, help=\'number of GPUs to use\')\r\nparser.add_argument(\'--netG\', default=\'\', help=""path to netG (to continue training)"")\r\nparser.add_argument(\'--netD\', default=\'\', help=""path to netD (to continue training)"")\r\nparser.add_argument(\'--outf\', default=\'./result\', help=\'folder to output images and model checkpoints\')\r\nparser.add_argument(\'--manualSeed\', type=int, default=1, help=\'manual seed\')\r\n\r\nopt = parser.parse_args()\r\ntorch.backends.cudnn.benchmark = True\r\n\r\n\r\nclass Generator(nn.Module):\r\n    def __init__(self, num_gen_filters, nz=128, num_channels=3):\r\n        super(Generator, self).__init__()\r\n        self.num_gen_filters = num_gen_filters\r\n        self.preprocess = nn.Sequential(\r\n            nn.Linear(nz, 4 * 4 * 4 * num_gen_filters),\r\n            nn.BatchNorm2d(4 * 4 * 4 * num_gen_filters),\r\n            nn.ReLU(True),\r\n        )\r\n        self.block1 = nn.Sequential(\r\n            nn.ConvTranspose2d(4 * num_gen_filters, 2 * num_gen_filters, 2, stride=2),\r\n            nn.BatchNorm2d(2 * num_gen_filters),\r\n            nn.ReLU(True),\r\n        )\r\n        self.block2 = nn.Sequential(\r\n            nn.ConvTranspose2d(2 * num_gen_filters, num_gen_filters, 2, stride=2),\r\n            nn.BatchNorm2d(num_gen_filters),\r\n            nn.ReLU(True),\r\n        )\r\n        self.deconv_out = nn.ConvTranspose2d(num_gen_filters, num_channels, 2, stride=2)\r\n        self.tanh = nn.Tanh()\r\n\r\n    def forward(self, input):\r\n        output = self.preprocess(input)\r\n        output = output.view(-1, 4 * self.num_gen_filters, 4, 4)\r\n        output = self.block1(output)\r\n        output = self.block2(output)\r\n        output = self.deconv_out(output)\r\n        output = self.tanh(output)\r\n        return output.view(-1, 3, 32, 32)\r\n\r\n\r\nclass Discriminator(nn.Module):\r\n    def __init__(self, num_disc_filters, num_channels=3):\r\n        super(Discriminator, self).__init__()\r\n        self.num_disc_filters = num_disc_filters\r\n        self.main = nn.Sequential(\r\n            nn.Conv2d(num_channels, num_disc_filters, 3, 2, padding=1),\r\n            nn.LeakyReLU(),\r\n            nn.Conv2d(num_disc_filters, 2 * num_disc_filters, 3, 2, padding=1),\r\n            nn.LeakyReLU(),\r\n            nn.Conv2d(2 * num_disc_filters, 4 * num_disc_filters, 3, 2, padding=1),\r\n            nn.LeakyReLU(),\r\n        )\r\n\r\n        self.linear = nn.Linear(4 * 4 * 4 * num_disc_filters, 1)\r\n\r\n    def forward(self, input):\r\n        output = self.main(input)\r\n        output = output.view(-1, 4 * 4 * 4 * self.num_disc_filters)\r\n        output = self.linear(output)\r\n        return output\r\n\r\n\r\ndef main():\r\n    print(opt)\r\n\r\n    nz = opt.nz\r\n\r\n    try:\r\n        os.makedirs(opt.outf)\r\n    except OSError:\r\n        pass\r\n\r\n    if opt.manualSeed is None:\r\n        opt.manualSeed = random.randint(1, 10000)\r\n    print(""Random Seed: "", opt.manualSeed)\r\n    random.seed(opt.manualSeed)\r\n    torch.manual_seed(opt.manualSeed)\r\n    if opt.cuda:\r\n        torch.cuda.manual_seed_all(opt.manualSeed)\r\n\r\n    cudnn.benchmark = True\r\n\r\n    if torch.cuda.is_available() and not opt.cuda:\r\n        print(""WARNING: You have a CUDA device, so you should probably run with --cuda"")\r\n\r\n    dataset = dset.CIFAR10(root=opt.dataroot, download=True, transform=transforms.Compose(\r\n        [transforms.Resize(opt.imageSize), transforms.ToTensor(),\r\n         transforms.Normalize((0.5, 0.5, 0.5), (0.5, 0.5, 0.5)), ]))\r\n    dataloader = torch.utils.data.DataLoader(dataset, batch_size=opt.batchSize,\r\n                                             shuffle=True, num_workers=int(opt.workers))\r\n\r\n    netG = Generator(opt.num_gen_filters, nz)\r\n    print(netG)\r\n\r\n    netD = Discriminator(opt.num_disc_filters)\r\n    print(netD)\r\n\r\n    noise = torch.FloatTensor(opt.batchSize, nz, 1, 1)\r\n    fixed_noise = torch.FloatTensor(opt.batchSize, nz).normal_(0, 1)\r\n\r\n    if opt.cuda:\r\n        netD.cuda()\r\n        netG.cuda()\r\n        noise, fixed_noise = noise.cuda(), fixed_noise.cuda()\r\n\r\n    # setup optimizer\r\n    optimizerD = optim.Adam(netD.parameters(), lr=opt.lr, betas=(opt.beta1, 0.9))\r\n\r\n    for epoch in range(opt.niter):\r\n        for _, data in enumerate(dataloader, 0):\r\n            for p in netG.parameters():  # reset requires_grad\r\n                p.requires_grad = False  # they are set to False below in netG update\r\n\r\n            # train with real\r\n            netD.zero_grad()\r\n            real_cpu, _ = data\r\n            batch_size = real_cpu.size(0)\r\n            if opt.cuda:\r\n                real_cpu = real_cpu.cuda()\r\n\r\n            noise.resize_(batch_size, nz).normal_(0, 1)\r\n            noisev = Variable(noise, volatile=True)\r\n            fake = Variable(netG(noisev).data)\r\n\r\n            interpolates = 0.5 * real_cpu + 0.5 * fake.data\r\n\r\n            if opt.cuda:\r\n                interpolates = interpolates.cuda()\r\n            interpolates = autograd.Variable(interpolates, requires_grad=True)\r\n\r\n            disc_interpolates = netD(interpolates)\r\n\r\n            gradients = autograd.grad(outputs=disc_interpolates, inputs=interpolates,\r\n                                      grad_outputs=torch.ones(\r\n                                          disc_interpolates.size()).cuda() if opt.cuda else torch.ones(\r\n                                          disc_interpolates.size()), create_graph=True, only_inputs=True)[0]\r\n\r\n            gradient_penalty = ((gradients.norm(2, dim=1) - 1) ** 2).mean() * 10\r\n\r\n            gradient_penalty.backward()\r\n            optimizerD.step()\r\n\r\n\r\nif __name__ == \'__main__\':\r\n    main()\r\n']"
68,3958,1,"10% performance regression on CuDNN convolution dispatch path. This PR https://github.com/pytorch/pytorch/pull/3666 introduces a 10% performance regression on the CuDNN convolution dispatch path. There is no single smoking gun, but it needs to be as fast as the old CuDNN code was. I spent this morning trying to fix it to no avail, so this is to remind me to fix it before next release.

cc @csarofeen @ptrblck. []"
736,30375,0,"Distributed Using Gloo on Multiple Nodes Does not Work. ## 🐛 Bug

I am trying to run a distributed deep learning workload on multiple nodes using Gloo. But unfortunately I receive the error below:



This is a two node environment with two VMs. Each of these VMs have 16 GB of RAM and 8 cores.
<!-- A clear and concise description of what the bug is. -->

## To Reproduce

The code is very similar to this link: https://pytorch.org/tutorials/intermediate/dist_tuto.html

The only difference is in the initiation phase:



<!-- If you have a code sample, error messages, stack traces, please provide it here as well -->

## Expected behavior

The expected behavior is not seeing the error code and the distributed training process kicking off.

## Environment

PyTorch version: 1.4.0.dev20191122+cpu
Is debug build: No
CUDA used to build PyTorch: None

OS: Ubuntu 18.04.3 LTS
GCC version: (Ubuntu 7.4.0-1ubuntu1~18.04.1) 7.4.0
CMake version: Could not collect

Python version: 3.6
Is CUDA available: No
CUDA runtime version: No CUDA
GPU models and configuration: No CUDA
Nvidia driver version: No CUDA
cuDNN version: No CUDA

Versions of relevant libraries:
[pip3] numpy==1.17.4
[pip3] torch==1.4.0.dev20191122+cpu
[pip3] torchvision==0.5.0.dev20191122+cpu
[conda] Could not collect


cc @pietern @mrshenli @pritamdamania87 @zhaojuanmao @satgera @rohan-varma @gqchen @aazzolini @xush6528. [""\r\nterminate called after throwing an instance of 'gloo::EnforceNotMet'\r\n  what():  [enforce fail at /pytorch/third_party/gloo/gloo/transport/tcp/device.cc:281] rv != -1. -1\r\n"", 'python\r\ndef init_process(rank, size, fn, backend=\'gloo\'):\r\n    """""" Initialize the distributed environment. """"""\r\n    os.environ[\'MASTER_ADDR\'] = \'10.11.13.39\'\r\n    os.environ[\'MASTER_PORT\'] = \'8888\'\r\n    os.environ[\'WORLD_SIZE\'] = \'4\'\r\n    dist.init_process_group(backend, rank=rank, world_size=4)\r\n    fn(rank, size)\r\n\r\nsize = 2\r\nworker_id = int(sys.argv[1])\r\nprocesses = []\r\nfor rank in range(size):\r\n    p = Process(target=init_process, args=(rank + worker_id, size, run))\r\n    p.start()\r\n    processes.append(p)\r\n\r\nfor p in processes:\r\n    p.join()\r\n']"
